Sensor	R1	R2
mutant1130	4.206346667751893	19.329437733573815
mutant1131	8.570701132278161	5.01092407945097
mutant1132	7.896314741830124	8.971348427014322
mutant1133	12.939062414137071	7.103217571434591
mutant1134	20.801404985968144	4.696318415369938
mutant1135	60.763504497078266	49.76911542230202
mutant1136	4.559523663557845	11.714923406478354
mutant1137	28.237496002127813	13.421483128450697
mutant1138	17.277461589407434	7.545275836296938
mutant1139	3.956529138890153	5.278209873572327
mutant114	45.41328653456698	21.27965504927361
mutant1140	7.274983307477947	6.440161306073073
mutant1141	5.173636637502401	8.85654107808774
mutant1142	17.116121999819235	4.6330129824422315
mutant1143	11.379132482518658	4.565900336038151
mutant1144	1.8002119856995367	2.8095499479382045
mutant1145	5.213111653862143	3.6987302794233536
mutant1146	30.95741617456024	38.846190846367236
mutant1147	5.428302265733432	5.0468531414688105
mutant1148	3.00810848502208	5.301441735514771
mutant1149	13.864429897349591	19.337243637837673
mutant115	31.939965715626837	7.37744604008995
mutant1150	18.399383396198814	3.5200741040737253
mutant1151	8.404635418840039	46.90433259231451
mutant1152	6.6165921679761395	11.249986664504366
mutant1153	8.48445818569854	10.207376381025618
mutant1154	49.526323311978814	32.72429679408503
mutant1155	2.972282867549614	4.548380464368629
mutant1156	25.091305210045952	44.07779475359965
mutant1157	12.067434586958521	8.742882725774558
mutant1158	41.23645288835183	36.596087055463634
mutant1159	3.765966742375933	5.173386732511597
mutant116	2.5749237395321334	10.27923082949436
mutant1160	11.658980717544994	4.438712210449978
mutant1161	87.53623080951797	2.8627454780236894
mutant1162	2.075204736550314	4.024509112929448
mutant1163	3.9101913521613114	2.2692007041908346
mutant1164	5.923928987952252	7.510076899129383
mutant1165	10.471545604742577	5.963819516714482
mutant1166	9.03177425782755	10.098878966082271
mutant1167	32.79290651050403	16.26555776215629
mutant1168	18.911871431529278	12.709505123179143
mutant1169	24.397483196229146	11.641299621798414
mutant117	7.132921856237293	6.985406413690041
mutant1170	2.552877408536599	3.0867982932430076
mutant1171	36.15090709006946	60.153258595683404
mutant1172	24.096795299585033	6.877151364665917
mutant1173	4.391775303430903	5.560841213147434
mutant1174	9.70582273778346	4.374263156118387
mutant1175	16.5304426671428	4.814106664973935
mutant1176	3.7619654510137406	1.2802741233604258
mutant1177	13.714686991308447	10.149088646233443
mutant1178	25.53827895146849	9.291670613248288
mutant1179	6.17370021664241	14.29965878092181
mutant118	2.9967139304094736	2.930073221691739
mutant1180	53.079506905636435	50.746191314484776
mutant1181	13.22331794043902	10.228754296572061
mutant1182		5.540981408168406
mutant1183	21.15779353670216	24.485972961769477
mutant1184	8.89030848808845	27.76467471333208
mutant1185	5.587697137688052	2.008805645291592
mutant1186	19.346690877088832	8.85820423256396
mutant1187	9.14602885952233	16.102093023220096
mutant1188	47.2286133366828	17.826042281471636
mutant1189	11.870341826452666	6.693118882051347
mutant119	13.395511977284723	13.654539657442525
mutant1190	3.31784349047914	12.073715483462545
mutant1191	6.755001677658096	5.740814120397107
mutant1192	4.636250000741793	12.148655516130098
mutant1193	7.39775937779057	6.265595803019529
mutant1194	5.946063783665009	9.469049147105853
mutant1195	77.15112240615476	8.447829973672373
mutant1196	9.70964022984657	3.517620604278889
mutant1197	23.891791623631867	17.670749174382188
mutant1198		1.7413098693569962
mutant1199	4.4965039858433435	4.764979273638749
mutant12	55.42489598493704	48.39471423356718
mutant120	18.48104838534536	6.686788556746432
mutant1200	9.118352450359986	8.602860248029087
mutant1201	31.940224831781208	10.828594752209318
mutant1202	18.379620064697367	11.453806821925449
mutant1203	28.309185637008024	3.171711810419629
mutant1204	4.611202439145877	4.198590399425325
mutant1205	12.536999878981227	14.479682597715035
mutant1206	11.02931573496217	24.615383154077914
mutant1207	5.380649264954565	2.556582163930646
mutant1208	2.839053795977935	84.02018851965973
mutant1209	15.506009032487773	40.19726721967816
mutant121	12.634814898682723	9.42082787038506
mutant1210	7.864989005959659	3.7002117932455127
mutant1211	61.89209885057314	15.86574140063637
mutant1212	56.249601577425665	3.5150742963067865
mutant1213	6.030261673114946	17.451869539271645
mutant1214		7.679975191042187
mutant1215	22.412917653349073	23.359705908139887
mutant1216	8.9468842341884	4.968462927178269
mutant1217	2.0910977609647636	22.49174217206203
mutant1218	26.44859026376801	3.1105777166431796
mutant1219	13.90272623958761	9.843874128845105
mutant122	84.30494008759342	80.58344887163237
mutant1220	2.4460618065580526	8.36869496258056
mutant1221	5.040542776419228	7.194120321676559
mutant1222	14.180158753425221	11.221565118235013
mutant1223	8.806259017201732	24.976351492442046
mutant1224	3.1624149893704763	2.875714172452036
mutant1225	5.3131104365154815	6.987224158987993
mutant1226	11.096786870625191	13.888555420197537
mutant1227	9.56212741955902	4.439614460072409
mutant1228	18.14169570998901	20.722598038691043
mutant1229	50.58800575713428	27.69578856485362
mutant123	6.770936349085277	6.035605496325917
mutant1230	4.478338529592034	6.895485052067801
mutant1231	1.2491398061238665	
mutant1232	8.697697430813832	25.893074441485656
mutant1233	4.622753456238585	10.7215486378521
mutant1234	17.888842107701123	8.006716142559537
mutant1235	13.15252688939505	3.5017968733310365
mutant1236	15.737329757224995	18.736628732834486
mutant1237	8.224584031768604	16.321295103785097
mutant1238	39.53600115792248	37.8308921325405
mutant1239	12.184752118305589	16.191489886369798
mutant124	5.615379147639661	19.790637130046264
mutant1240	9.136482544446807	4.18953428485592
mutant1241	10.02545448174266	5.18436419933329
mutant1242	5.263518882487205	9.968406671985434
mutant1243	5.268541616491421	12.926405343134427
mutant1244	5.934004435186155	11.234688355164515
mutant1245	2.6819392345978588	22.046003613208715
mutant1246	11.053280656924308	7.41827758458651
mutant1247	8.042101790406535	57.070953443
mutant1248	4.340403906339103	19.04702469720027
mutant1249	6.835937836024306	11.796033248498302
mutant125	6.9732534735156735	3.631912776268573
mutant1250	2.5116228381377965	
mutant1251	13.64995150181573	14.931410306531655
mutant1252	31.08250943091642	23.68722892716876
mutant1253	37.76464435521092	1.8944218556221732
mutant1254	13.61403848015959	6.346097477182578
mutant1255	14.976172733850603	34.16714329385219
mutant1256	4.750318642710429	12.370755464350438
mutant1257	42.792392270065776	37.78691171980231
mutant1258	5.134887077230429	11.732630874131349
mutant1259	6.184977874327853	18.04014364154046
mutant126	11.286672847046056	7.348286559836296
mutant1260	4.739642528682305	6.935809310392536
mutant1261	4.471949497110648	1.5113790536485567
mutant1262	2.657159976528785	8.575674522994618
mutant1263	1.8985653447433664	17.257671652698775
mutant1264	4.653952809196889	2.7968750547653314
mutant1265	69.73878592513752	38.11590782512356
mutant1266	19.234404787711863	30.31069421663662
mutant1267	59.42543973817451	38.23030903550156
mutant1268	4.187043923895545	3.2579937521587774
mutant1269	3.56939824826657	4.406409133049179
mutant127	17.644569441573804	20.348375974230343
mutant1270	23.230679634665243	24.589161549034465
mutant1271	19.39495821476393	14.1393205717073
mutant1272	7.67413295678945	16.865494766176738
mutant1273	7.122502954294731	3.6440541113530935
mutant1274	3.3522678601009614	26.434988864210734
mutant1275	13.949849024153163	3.094414025687317
mutant1276	2.3408173248486226	8.686231934417838
mutant1277	5.042378139914186	1.5449903343233689
mutant1278	69.28216830142044	9.349477901677668
mutant1279	9.595656923817252	2.83581552657527
mutant128	7.601328453404099	31.132027918858547
mutant1280	11.473510872178904	8.416653410246724
mutant1281	16.886643396971234	5.022892598484555
mutant1282	70.41050386776932	19.995653623307742
mutant1283	3.944354740519472	42.0693339706421
mutant1284	2.430722302316486	13.236529129307382
mutant1285	4.624113580130818	3.007802029889502
mutant1286	6.511210188931486	2.129995542890261
mutant1287	4.702500443840516	7.867926189207937
mutant1288	5.930623772625651	15.620257251557172
mutant1289	8.419511947540053	5.803391504417693
mutant129	1.5634496026371636	13.91102909028777
mutant1290	13.218658701344165	4.09731613416877
mutant1291	13.804488696589763	15.052466133280811
mutant1292	46.20919943529784	44.44957905465465
mutant1293	10.322618408638121	39.266188379688515
mutant1294	6.701075051942841	6.122735459977866
mutant1295	24.34972816899931	8.898652022528342
mutant1296	11.42162729911156	11.964366196350154
mutant1297	16.98796161391303	12.47685634349796
mutant1298	8.040147817095988	4.643826178271771
mutant1299	19.11683977140408	9.8636921445645
mutant13	11.819958838490907	15.20481151595956
mutant130	6.7879675613047565	4.449193807109557
mutant1300	6.119814470329656	117.73960456590383
mutant1301	4.009124815181931	9.293894222788525
mutant1302	15.234340148201934	21.24132334838177
mutant1303	7.783321749668897	20.99947861260909
mutant1304	5.086426377267606	6.551934558469346
mutant1305	7.0191358711362035	4.656136202209538
mutant1306	12.499788202741998	9.078034075695395
mutant1307	30.3605966511345	64.95982987259897
mutant1308	5.829916599235851	6.636888619354386
mutant1309	14.397702840614098	11.12931145041318
mutant131	23.409487213482628	2.9759294139905883
mutant1310	8.157432567367016	6.878083865608721
mutant1311	5.941232425580666	23.82053128927717
mutant1312	5.28815954565054	7.220508361729393
mutant1313	27.69630731749207	5.812249392500129
mutant1314	4.82321798873368	6.618240393324319
mutant1315	42.353469307080786	17.742093767892744
mutant1316		8.542582890185656
mutant1317	9.024153364409456	12.949190001440122
mutant1318	32.010705611337755	27.12075560734695
mutant1319	6.675609027446993	2.886286378397089
mutant132	12.805354964079886	11.042018857262962
mutant1320	13.547109537888433	9.324441102625768
mutant1321	22.80143370056383	9.373690136775336
mutant1322	22.802243612844357	26.64746414922766
mutant1323	10.77589190225968	6.993114657827764
mutant1324	4.1051371006729145	3.8077159361617436
mutant1325	4.382619289930127	2.7118200522952134
mutant1326	17.268832344967905	4.038645651792704
mutant1327	8.160549961547375	7.618524065734746
mutant1328	3.1651164841219934	11.995691783878774
mutant1329	40.8704690892904	3.996780941063291
mutant133	18.50798292935881	18.3650307507559
mutant1330	8.11266681647274	24.98317402891631
mutant1331	5.876262100771372	16.138859558935838
mutant1332	7.115050545687112	4.4301792202143915
mutant1333	5.074765532869227	7.192532982552402
mutant1334	42.00677324337411	55.488966417951474
mutant1335	14.690984938481032	11.0186226392915
mutant1336	2.1282835838922347	2.869359371548211
mutant1337	25.145125298917122	11.164545336106315
mutant1338	11.245169342304091	37.246345523923104
mutant1339	16.273972460711	23.497027548728934
mutant134	69.67850644227437	37.10335723021528
mutant1340	15.293686809226068	13.441057408760097
mutant1341	14.261905081916753	7.388623022657089
mutant1342	3.316153827982273	5.358689581321032
mutant1343	5.571617845167582	4.330783396738059
mutant1344	11.926265430453029	9.746074659172134
mutant1345	24.770493673960036	8.15612608906658
mutant1346	22.407429431502838	29.657133065725
mutant1347	21.990745654141747	21.472061237218508
mutant1348	4.75194335270697	13.376062638298716
mutant1349	29.64392783108765	7.023027030886712
mutant135	4.200835456824662	6.056297382990221
mutant1350	5.8956431078412	7.760251423142346
mutant1351	16.32709897617514	11.049373909371903
mutant1352	19.403837984567915	15.495183058211175
mutant1353	10.130390268286982	10.936458462795331
mutant1354	16.494999207275445	13.581874928591706
mutant1355	19.855399222745152	27.30633719911301
mutant1356		2.577278402704289
mutant1357	14.265530395523253	26.501979320180844
mutant1358	6.439005928290061	7.522765847630464
mutant1359	3.2293431494726033	19.982763134664918
mutant136	28.005970913224296	26.813865300944023
mutant1360	3.6304767235993918	2.848151779689919
mutant1361	29.15997908462589	14.829797266635156
mutant1362	3.80395651082273	4.977272933066922
mutant1363	7.7350857444720615	16.042612210818604
mutant1364	22.753368774420917	13.13464243510543
mutant1365	15.568658800106462	8.200629214298058
mutant1366	7.6777216001629744	2.9176297701709144
mutant1367	3.7412278995518022	4.397926628261426
mutant1368	3.595149964426053	3.7589669539127826
mutant1369	3.90091332815601	3.220375013095338
mutant137	16.016675831777953	15.604637873339227
mutant1370	25.04327478067189	24.348419042065398
mutant1371	25.17873121176958	6.333135525264217
mutant1372	18.4124627055983	10.422748734253018
mutant1373	4.398588151938016	4.021403971919504
mutant1374	6.240510569774727	5.66519616020917
mutant1375	26.688570153687852	12.215488751898125
mutant1376	44.84153457581468	13.689034347976374
mutant1377	4.30973560661012	3.8406784352049
mutant1378	12.714558225070636	8.722765420784562
mutant1379	10.26269832689406	7.133497431870813
mutant138	12.053944076954304	5.396671413681933
mutant1380	24.183762140884184	10.811660821566592
mutant1381	17.955309729763503	4.361020841457591
mutant1382	5.0397473221141995	8.05716882375223
mutant1383	9.363365796416124	10.305534264842441
mutant1384	11.759134289177071	4.172547379396986
mutant1385	7.176874715908498	2.396584817526322
mutant1386	5.620307997598966	5.290918993123809
mutant1387	20.68291533403526	1.8166943068596015
mutant1388	30.40008820033222	34.82499129798058
mutant1389	22.160562615528903	3.4115982687224147
mutant139	8.713158440211405	10.596570946428752
mutant1390	29.239557118218702	14.084520409439635
mutant1391	2.8276051971485376	6.552822787184501
mutant1392	24.445047239054354	20.216609916679054
mutant1393	13.456588326064935	15.375345883507562
mutant1394	4.75006645098257	9.33087286277983
mutant1395	1.7524922723133978	1.1626368808994811
mutant1396	7.071388461301051	9.07665114875942
mutant1397	6.645677633191868	7.412749916825883
mutant1398	21.766492949822993	26.117052803943444
mutant1399	5.785619165653392	8.313536852126381
mutant14	4.563718803894755	14.484916528889084
mutant140	12.541261469979489	12.971323700488192
mutant1400	9.55902064562409	14.847235279556758
mutant1401	3.07803868706824	
mutant1402	43.48152490040831	45.76605012807179
mutant1403	13.291746433884303	5.637523842942605
mutant1404	6.973529606004499	9.015936914998418
mutant1405	5.894869636888524	63.39227933620071
mutant1406	12.654556225680697	4.135411383233929
mutant1407	6.095416571754068	9.199982806708622
mutant1408	7.849026971101475	8.5179999854749
mutant1409	13.183887757706593	16.795556749531194
mutant141	17.798754890606446	17.517118875019868
mutant1410	6.126614225688372	7.6750538903861445
mutant1411	29.17411789755474	22.093392198881237
mutant1412	10.739503837231481	36.94604352925923
mutant1413	4.651751065660029	6.608948088812577
mutant1414	32.85304163006496	20.109905305129413
mutant1415	3.9507901131301413	5.33603662474152
mutant1416	9.43286410360093	14.176830032164148
mutant1417	8.670775852825571	47.30205488756327
mutant1418	12.956000609991921	7.582955910118409
mutant1419	3.673458758456344	6.375398380362923
mutant142	9.943303319731267	4.686803814680622
mutant1420	8.46717463582959	14.463962032442172
mutant1421	3.955179105785374	10.68541031841287
mutant1422	10.88749447539705	25.84674020349411
mutant1423	22.69078406859022	18.956459279709488
mutant1424	11.818953925463706	5.40641285487103
mutant1425	5.547816601597398	4.588592986803914
mutant1426	17.95738962942323	10.28195216836642
mutant1427	3.3228843027279007	18.818210879362525
mutant1428	6.987930666008811	18.767909752163956
mutant1429	5.182828669930896	12.517396869068909
mutant143	18.400180419503748	13.561815924944906
mutant1430	31.75265820982804	10.642510425732857
mutant1431	9.779788082869722	23.87712653246799
mutant1432	2.2808758148194936	2.273276558091978
mutant1433	14.874452947089024	16.686480370146803
mutant1434	21.244581188380188	5.493677922409367
mutant1435	31.402674484975833	12.341891299808966
mutant1436	5.244468945691361	4.147130523401232
mutant1437	7.754842092696702	8.008788342505392
mutant1438	5.140272484717061	5.457722436863292
mutant1439	4.844565023818907	5.494038952188789
mutant144	16.408814233102845	21.85817889560299
mutant1440	7.499139133541638	17.15186777316003
mutant1441	4.147190960247314	3.4615164098516806
mutant1442	16.595231356675775	47.70248383448302
mutant1443	17.98157921619991	15.034321600928095
mutant1444	40.58474357467465	64.68914037837317
mutant1445	7.99879967651742	6.43493854226962
mutant1446	12.944183437515061	2.904872825835086
mutant1447	6.905279723028919	8.740750055649059
mutant1448	16.256300737069864	17.146253812146032
mutant1449	8.24946790275123	11.230968151691927
mutant145	20.8936043263665	21.15777248865701
mutant1450	5.013031299832108	2.1842175459829614
mutant1451	2.140018912574234	
mutant1452	7.831348678534245	8.520726349486333
mutant1453	10.780809185173643	7.673305979197103
mutant1454	3.4366631138972386	19.72154256736082
mutant1455	2.980622842128312	2.1843221055030684
mutant1456	24.82709056211242	35.233474420414154
mutant1457	6.995438118023099	8.041476492966666
mutant1458	7.627790322680743	14.38392905573135
mutant1459	5.485678899698167	25.1438422566105
mutant146	3.9903458425535185	8.901969816023854
mutant1460	9.273774641822342	7.182946813539736
mutant1461	1.9838054211681613	4.521819726717958
mutant1462	2.3695452908712	7.651059245374176
mutant1463	5.573333627881215	32.83209356411043
mutant1464	5.479140451381165	6.162702928290862
mutant1465	4.2935347336873155	59.38250854779068
mutant1466	3.4504815943114253	7.87666552815713
mutant1467	22.590433349111358	4.373956849341319
mutant1468	19.964468211495497	16.677416552828696
mutant1469	8.714800257352572	7.063979922828917
mutant147	48.36984811131355	4.749130606810797
mutant1470	18.913433985249224	27.548823557579176
mutant1471	3.2899038891062005	5.867963812279146
mutant1472	12.166153135739041	18.74835956643411
mutant1473	16.930564509953467	2.9350798630790385
mutant1474	18.184569561612065	42.09799975467002
mutant1475	13.935971237164651	9.385027202702839
mutant1476	8.886149639488249	22.200762992620714
mutant1477	2.1980046624012246	1.8894151582443124
mutant1478	9.94264524519361	5.461653932772198
mutant1479	4.493904885226805	7.053942248273192
mutant148	13.255617258564495	33.80949785235043
mutant1480	21.996295054096805	10.197459782959884
mutant1481	7.517400472313119	7.518096873282815
mutant1482	7.823953412228724	16.531352821702438
mutant1483	21.408253556435103	14.711857158221672
mutant1484	12.6921150094031	15.230703894763195
mutant1485	16.183300246168486	5.94261567401385
mutant1486	2.1794883455092315	9.64246248267084
mutant1487	6.769343453317189	3.3267702773951364
mutant1488	5.526108937687807	13.989702206974156
mutant1489	27.35558392157193	6.214950339315419
mutant149	8.028476376348035	2.6401169500652606
mutant1490	2.5134866589831444	4.9467842630644885
mutant1491	56.61255545479095	18.572272283131724
mutant1492	19.96656389615935	24.58437147222485
mutant1493	8.12760018756448	10.765431718330333
mutant1494	47.54866875557023	29.844359320735116
mutant1495	10.251676789029428	10.818298102701016
mutant1496	12.385213846890691	7.032825314918012
mutant1497	9.87633037071668	56.12252593786906
mutant1498	15.813575253409047	5.85251907397081
mutant1499	14.898530397512628	8.129602998229728
mutant15	5.439900225123922	15.03562166172606
mutant150	4.502280086786371	
mutant151	3.1550637019361063	2.4367723107272954
mutant152	30.08836964291422	41.67793875906172
mutant153	5.413857973328376	4.636021080827082
mutant154	6.1887733026267195	7.649564473605219
mutant155	17.28541902818983	9.587685742494426
mutant156	5.234055256827393	3.7324856737015564
mutant157	13.300470850350502	4.067399693311599
mutant158	6.2465540181297285	8.493829504335206
mutant159	2.6567488129083285	9.4863937628834
mutant16	16.329610261718507	19.95831330067084
mutant160	10.604046242445717	4.541466401613394
mutant161	2.8204121193045735	14.242938307868574
mutant162	4.914405996943579	4.76898049809737
mutant163	6.279082564259481	8.251874735314479
mutant164	15.066437614011662	5.450837546078029
mutant165	3.314846097195095	3.941202522722594
mutant166	14.815131205790962	28.448834037542586
mutant167	5.890448774038874	6.074755753538118
mutant168	20.01572942454507	5.933540187248877
mutant169	14.349335365364553	22.089191447913468
mutant17	3.504768831026035	4.521120106012323
mutant170	6.1036306033819585	12.777463033480323
mutant171	3.8687010015365897	3.898376212934356
mutant172	7.809583002981514	14.20861773575128
mutant173	5.628387659720522	14.327108606898008
mutant174	11.747992674733405	5.049289680182445
mutant175	4.581818142674583	32.777390619791596
mutant176	4.548259166175272	3.117992130638251
mutant177	10.754507448457483	9.81692333508577
mutant178	6.561007682389062	5.31716638325487
mutant179	7.6135943017875745	8.075422347319524
mutant18	2.3184459625646516	1.194685625022393
mutant180	7.220253477725407	5.172840317760002
mutant181		
mutant182	7.539278016791619	9.518802883102698
mutant183	6.86765840604501	9.641025856305305
mutant184	16.056862629529043	26.413985258619462
mutant185	14.00426510170923	9.318584742103742
mutant186	8.896902006906224	4.534105520733727
mutant187	14.658868780716233	11.499143824242518
mutant188	5.0931447265757885	9.420875400759043
mutant189	9.296242618059667	14.056790845872898
mutant19	8.162591485031989	10.488142202224546
mutant190	8.32768362228808	9.559760031145917
mutant191	2.5797756718518814	2.8773543986972294
mutant192	40.57067421406755	41.593997807959454
mutant193	5.1360429503293785	9.803953440214205
mutant194	17.462014726710382	17.727771398214557
mutant195	9.959753559134946	14.326673937397251
mutant196	3.4599258578397807	8.550132035837677
mutant197	16.19302446014441	8.966108882242422
mutant198	6.948908955743908	7.564417611857117
mutant199	15.929203655114199	22.715322862323912
mutant2	3.9085429505941742	
mutant20	8.108369549060154	11.372945900034905
mutant200	6.368884432334029	5.15275427748311
mutant201	11.942047379020877	2.1173923420891416
mutant202	9.214757174281473	9.448746720807058
mutant203	14.548685626390766	18.52672840634011
mutant204	12.525157124804043	14.84255378674504
mutant205	26.033166257160733	21.851580674106515
mutant206	19.320297217313563	22.721912981081953
mutant207	5.011248508481388	5.160526164888042
mutant208	1.5963852874395588	3.8087467653530767
mutant209	4.836098456692394	4.6382874516794255
mutant21	8.442535101296498	8.205434415845456
mutant210	19.380702172140495	12.742636359078002
mutant211	6.816667080946285	4.706547786436887
mutant212	3.74153105698387	3.3759722157960774
mutant213	12.620315138320056	82.03265719847153
mutant214	12.883485007166943	8.097726002243512
mutant215	7.189001738166926	7.9998273129522195
mutant216	6.212428724750365	5.667281807187711
mutant217	11.720084962412201	5.793142339047673
mutant218	24.115836972724424	17.47483525608564
mutant219	30.129039583696475	20.19869205265312
mutant22	9.118367215762119	11.175004988285648
mutant220	6.197402955298395	2.1223131653507536
mutant221	29.95192440693637	27.120190367578893
mutant222	8.241344013904536	6.0370672185389
