Sensor	R1	R2
mutant1426	0.06101561408659838	0.13698744200537666
mutant1427	0.05	0.05896812994390485
mutant1428	0.07045135418831174	0.18348613812245038
mutant1429	0.3011793894658944	0.1558376746987439
mutant143	0.2734860412733273	0.051490780923049886
mutant1430	0.18049683422315865	0.060367031034170945
mutant1431	0.3788159026791905	0.23959978181146563
mutant1432	0.06067506375988006	0.06431069142698038
mutant1433	0.23457114989636463	0.4
mutant1434	0.0638850766978889	
mutant1435	0.06306450884695555	0.07076658579425911
mutant1436	0.06097415349120819	0.06233160925426519
mutant1437	0.07094960064488604	0.0888319080837659
mutant1438	0.15569063319683704	0.30525400771056355
mutant1439	0.15145474860542726	0.06159512413330912
mutant144	0.3732773954322943	0.4
mutant1440	0.06759887632064851	0.07004702344083374
mutant1441	0.0635132414595391	0.0622147389295732
mutant1442	0.4	0.3098492666037974
mutant1443	0.2595275527303181	0.15921836549958812
mutant1444	0.05	0.056493782775338015
mutant1445	0.05	0.06219082479799199
mutant1446	0.4	0.4
mutant1447	0.30765934370512826	0.16165218036866935
mutant1448	0.060685334419871256	0.06303845699320088
mutant1449	0.06661569624714744	0.07328046840956538
mutant145	0.23448942505543147	0.2644089105463049
mutant1450	0.3295571183162056	0.2571628637277402
mutant1451	0.06106577807243502	0.06308647664030996
mutant1452	0.1861864649073074	0.2167273822054267
mutant1453	0.3047288747485977	0.3339911912563013
mutant1454	0.33038217299783246	0.3169745597588879
mutant1455	0.05	0.05
mutant1456	0.0694337984613192	0.07017645613976609
mutant1457	0.05074671403504909	0.06920262287125775
mutant1458	0.07268278361446864	0.16361857334737
mutant1459	0.28461135489930073	0.21317176172700997
mutant146	0.17977842106459369	0.4
mutant1460	0.26106015111172665	0.4
mutant1461	0.24048423801769359	0.25436102819629003
mutant1462	0.2769897524828068	0.2529464623317318
mutant1463	0.05125651049253065	0.058034359788216305
mutant1464	0.07156521464958511	0.07153215146766817
mutant1465	0.05	0.05
mutant1466	0.3004692241453295	0.34761951340053027
mutant1467	0.2234846164795301	
mutant1468	0.06708351447986456	0.3015386417336873
mutant1469	0.29915254237288136	0.4
mutant147	0.06300789735450418	0.06672227656141268
mutant1470	0.23417033931393266	0.26471353055928426
mutant1471	0.06776771735455439	0.06481375449132687
mutant1472	0.06657125372815893	0.06956969028001872
mutant1473	0.050668673961808956	
mutant1474	0.06019758993000252	0.06468674529290859
mutant1475	0.05	0.05
mutant1476	0.06525347992157124	0.06541203214341523
mutant1477	0.17081113279429516	0.29377047576601495
mutant1478	0.1995478477612395	0.19271213491447267
mutant1479	0.06725069085361224	0.23141653993300285
mutant148	0.07029296855066519	0.0688696239344902
mutant1480	0.31816958293318753	0.2889436310512551
mutant1481	0.3153625018985353	0.35935867368746827
mutant1482	0.06385983618628027	0.05
mutant1483	0.06886294472732801	0.07145435264434076
mutant1484	0.34067796610169493	0.32256358633497983
mutant1485	0.4	0.21579665229349448
mutant1486	0.32128576621603155	0.35434739998137377
mutant1487	0.05093467379017966	0.06802669465154429
mutant1488	0.06287253629218242	0.07047324604443139
mutant1489	0.05	
mutant149	0.06723769762803394	0.07327012087361692
mutant1490	0.060033734351299634	0.23951278486166544
mutant1491	0.05240967318738514	0.06508187972409524
mutant1492	0.07275716764827136	0.07114451078038142
mutant1493	0.1914370687384354	0.3136561514318858
mutant1494	0.05781190223819943	0.06288990186614685
mutant1495	0.07152886564067797	0.0513077766308561
mutant1496	0.06715532007484143	0.06493026257174486
mutant1497	0.4	0.4
mutant1498	0.06327516897666238	0.0719621515614843
mutant1499	0.0683167273042391	0.057528545605549
mutant15	0.3356108991889969	0.18814263653990473
mutant150	0.06995812477157336	0.07372881355932204
mutant151	0.06684692320576828	0.4
mutant152	0.3311872486221006	0.2746373499831872
mutant153	0.3628775586869176	0.4
mutant154	0.2643698589232334	0.21536824234755172
mutant155	0.07287995498295055	0.06995050036503214
mutant156	0.2520620772154315	0.24665779992521392
mutant157	0.05195410839281975	0.07130454025452077
mutant158	0.3661705623896859	0.07372881355932204
mutant159	0.05	0.05
mutant16	0.38977465581585413	0.27203660992086764
mutant160	0.2514955945060564	0.27880882262191037
mutant161	0.23356809868730027	0.06851261636168629
mutant162	0.17835240057075244	0.24855568688166763
mutant163	0.060174970614009136	
mutant164	0.06620809462670763	0.07103178786221082
mutant165	0.22368833943417205	0.15809350989366838
mutant166	0.05	0.05
mutant167	0.0655973220117819	0.06372367691992276
mutant168	0.23895080462318707	0.27146913628142916
mutant169	0.2016773165761199	0.1781278714105658
mutant17	0.2503975511832458	0.18383688433880077
mutant170		0.29126646853918303
mutant171	0.4	0.2200080900304755
mutant172	0.06835173056455805	0.24113803316483678
mutant173	0.07091325851280295	0.16123897954037317
mutant174	0.25376114553526824	0.06694461374453597
mutant175	0.3162002321889572	0.1680409194967758
mutant176	0.06435904408167087	0.06568869130073393
mutant177	0.06922363353649313	0.07022157925433294
mutant178	0.05	0.05
mutant179	0.05	0.06957310062412364
mutant18	0.19791167046825747	0.28041681228871895
mutant180	0.4	0.33015144706556665
mutant181	0.29539633150163447	0.2899145725753012
mutant182	0.26104177492425645	0.1998321947298552
mutant183	0.19918778857877967	0.21639713248581088
mutant184	0.16742664928672119	0.21512541884139763
mutant185	0.2659376637811012	0.20800599507567794
mutant186	0.08804150346605294	0.07090701214930512
mutant187	0.06427525355269999	0.06286449372074077
mutant188		0.19556338433712409
mutant189	0.18661633169266262	0.3060116691685797
mutant19	0.4	0.22858985279208832
mutant190	0.06279993424903642	0.05
mutant191	0.05	0.05
mutant192	0.06643073360648624	0.0673781078821544
mutant193	0.061458123723781344	0.06919841872265911
mutant194	0.05	0.05
mutant195	0.06701381971528411	0.07022654210392308
mutant196	0.0688621086482931	0.07150808166892064
mutant197	0.31645187195292435	0.24780142497271296
mutant198	0.06425857019477693	0.06641270400401829
mutant199	0.4	0.22533246402040508
mutant2	0.06128502702935977	0.06367444136495437
mutant20	0.18583955347243894	0.1465275406045571
mutant200	0.3276722104299666	0.4
mutant201	0.07044456192929496	0.07041620685689684
mutant202	0.06955911165815211	0.06917610324919224
mutant203	0.37405094204860745	0.4
mutant204	0.16750090501553036	0.4
mutant205	0.4	0.4
mutant206	0.37740283679073805	0.1898632802461323
mutant207	0.06423372018349205	0.07075459176720438
mutant208	0.23460985730592127	0.38458050328634374
mutant209	0.07023011146799515	0.06866934550341908
mutant21	0.05	0.05
mutant210	0.05	0.05
mutant211	0.1913693172889333	0.3288135593220339
mutant212	0.07372881355932204	0.07372881355932204
mutant213	0.2666413556824503	0.2771301763151821
mutant214	0.3862514824036656	0.1984337012249825
mutant215	0.07311776846521159	0.05095691724505741
mutant216	0.2879482210301303	0.2048528923569738
mutant217	0.06030250449064425	0.07145906184218231
mutant218	0.2762418120826816	0.4
mutant219	0.06104340004573855	0.06343934843855903
mutant22	0.0648530004375659	0.1372378761532079
mutant220	0.08945617813788549	0.34321073657780965
mutant221	0.16823189077041062	0.06412737775263579
mutant222	0.31264042103908185	0.4
mutant223	0.14210077228708876	0.05468204523160067
